#interaction	Egene1	Egene2	dir	sign	biogrid	pubmed
Methylation	E79813	E8290	1	0	biogrid	pmids:12700765
Phosphorylation	E5601	E1386	1	0	biogrid	pmids:16533805:8654373
Ubiquitination	E220972	E3556	1	0	biogrid	pmids:22904187
Methylation	E3276	E9070	1	0	biogrid	pmids:21285357
Ubiquitination	E23327	E5613	1	0	biogrid	pmids:19953087
Phosphorylation	E9318	E9318	1	0	biogrid	pmids:10903862
Ubiquitination	E7322	E84959	1	0	biogrid	pmids:17588522
Phosphorylation	E904	E5430	1	0	biogrid	pmids:12591939
Deacetylation	E22933	E2308	1	0	biogrid	pmids:20543840:15220471
Glycosylation	E8473	E23636	1	0	biogrid	pmids:16434389
Methylation	E9971	E8359	1	0	biogrid	pmids:15911693
Ubiquitination	E10273	E2064	1	0	biogrid	pmids:17239458:17875712:12239347:12574167
Phosphorylation	E5591	E3551	1	0	biogrid	pmids:9632806
Phosphorylation	E3717	E7275	1	0	biogrid	pmids:10455176
Phosphorylation	E5594	E4904	1	0	biogrid	pmids:16198352
Ubiquitination	E672	E580	1	0	biogrid	pmids:11927591:20351172
Ubiquitination	E7337	E4193	1	0	biogrid	pmids:11486026
Methylation	E3276	E3190	1	0	biogrid	pmids:12183049
Methylation	E3276	E3192	1	0	biogrid	pmids:11850402
Methylation	E10196	E2091	1	0	biogrid	pmids:16157300
Ubiquitination	E26269	E382	1	0	biogrid	pmids:18094045
Methylation	E3276	E8350	1	0	biogrid	pmids:22451921
Methylation	E3276	E8359	1	0	biogrid	pmids:17043108:15911693:11387442:22498736
Methylation	E3276	E11100	1	0	biogrid	pmids:11513728
Ubiquitination	E51366	E1025	1	0	biogrid	pmids:21127351
Ubiquitination	E7322	E27343	1	0	biogrid	pmids:17588522
Ubiquitination	E6047	E6667	1	0	biogrid	pmids:21983342:10617653
Phosphorylation	E81858	E4792	1	0	biogrid	pmids:22605335
Phosphorylation	E1612	E1612	1	0	biogrid	pmids:20103772:19712061
Phosphorylation	E5601	E9031	1	0	biogrid	pmids:19776015
Ubiquitination	E7322	E2060	1	0	biogrid	pmids:17588522
Phosphorylation	E5578	E3010	1	0	biogrid	pmids:15927069
Phosphorylation	E8533	E3725	1	0	biogrid	pmids:10903862
Methylation	E3276	E3609	1	0	biogrid	pmids:11850402:10749851
Phosphorylation	E6714	E22920	1	0	biogrid	pmids:8900189
Phosphorylation	E8536	E8521	1	0	biogrid	pmids:21791615
Phosphorylation	E472	E11200	1	0	biogrid	pmids:10973490:15064416
Methylation	E84444	E126961	1	0	biogrid	pmids:21726816
Ubiquitination	E4734	E57658	1	0	biogrid	pmids:19953087
Deubiquitination	E79155	E7316	1	0	biogrid	pmids:19373254
Ubiquitination	E4734	E3480	1	0	biogrid	pmids:18632619
Phosphorylation	E5578	E7074	1	0	biogrid	pmids:10212259
Phosphorylation	E207	E2175	1	0	biogrid	pmids:14499622:11855836
Phosphorylation	E5578	E7376	1	0	biogrid	pmids:18372238
Phosphorylation	E6300	E4155	1	0	biogrid	pmids:17906618
Phosphorylation	E1432	E55300	1	0	biogrid	pmids:16949365
Deubiquitination	E27005	E158880	1	0	biogrid	pmids:22626734
Acetylation	E284058	E7157	1	0	biogrid	pmids:19854137
Ubiquitination	E7186	E8737	1	0	biogrid	pmids:16603398:8702708:19815541:20577214:9020361:21810480:11181075:11479302:8612133:21282461:23007157
Phosphorylation	E4217	E5608	1	0	biogrid	pmids:11689443:15866172:12820963:20213747
Ubiquitination	E648	E3014	1	0	biogrid	pmids:21676867
Desumoylation	E26168	E4869	1	0	biogrid	pmids:18259216
Ubiquitination	E10616	E7706	1	0	biogrid	pmids:21292167
Sumoylation	E7329	E9443	1	0	biogrid	pmids:17709345
Phosphorylation	E9252	E8349	1	0	biogrid	pmids:15010469
Phosphorylation	E1859	E6622	1	0	biogrid	pmids:16959772
Ubiquitination	E23327	E4914	1	0	biogrid	pmids:19953087
Phosphorylation	E11200	E26524	1	0	biogrid	pmids:21118956
Phosphorylation	E57521	E6198	1	0	biogrid	pmids:16837165:12604610:15809305:22493283:12150926:17386266:21071439
Phosphorylation	E79109	E207	1	0	biogrid	pmids:21177249
Phosphorylation	E5579	E1956	1	0	biogrid	pmids:9815893
Ubiquitination	E329	E11035	1	0	biogrid	pmids:21931591
Deubiquitination	E7128	E7189	1	0	biogrid	pmids:18164316:9928991:21220427:20622874:23018911:11463333
Ubiquitination	E115426	E898	1	0	biogrid	pmids:21952639:15178429
Ubiquitination	E23291	E3454	1	0	biogrid	pmids:18056411:15337770:14532120
modification	E9212	E11186	1	0	biogrid	pmids:21874044
Phosphorylation	E1027	E3009	1	0	biogrid	pmids:17671428
Phosphorylation	E5584	E1022	1	0	biogrid	pmids:21315177
Deacetylation	E8841	E8359	1	0	biogrid	pmids:15832170
Phosphorylation	E1457	E84232	1	0	biogrid	pmids:21383183
Ubiquitination	E54455	E7157	1	0	biogrid	pmids:19509332
Acetylation	E890	E1163	1	0	biogrid	pmids:19483727
Acetylation	E890	E1164	1	0	biogrid	pmids:19483727
Phosphorylation	E5594	E2002	1	0	biogrid	pmids:15655247:10644696:12551925:8586671:11857080:12594221:20371703:12220533
Acetylation	E55140	E126961	1	0	biogrid	pmids:11818576
Phosphorylation	E1460	E1460	1	0	biogrid	pmids:14667819:12628923:9571630:9188720:21675959
Deubiquitination	E57646	E7874	1	0	biogrid	pmids:22626734
Sumoylation	E51588	E9656	1	0	biogrid	pmids:22661230
Phosphorylation	E8737	E8737	1	0	biogrid	pmids:15001576
Ubiquitination	E11060	E4092	1	0	biogrid	pmids:22773947:21258410
Deacetylation	E23411	E2280	1	0	biogrid	pmids:22318606
Deubiquitination	E27005	E27005	1	0	biogrid	pmids:22626734
Ubiquitination	E5071	E9463	1	0	biogrid	pmids:17553932
Ubiquitination	E7321	E2353	1	0	biogrid	pmids:8524278
Phosphorylation	E5579	E2768	1	0	biogrid	pmids:8824244
Sumoylation	E53335	E7341	1	0	biogrid	pmids:18681895
Phosphorylation	E5594	E8718	1	0	biogrid	pmids:11606045
Ubiquitination	E4734	E22888	1	0	biogrid	pmids:19953087
Phosphorylation	E2932	E898	1	0	biogrid	pmids:14536078
Sumoylation	E7329	E2353	1	0	biogrid	pmids:17709345
Phosphorylation	E2241	E1499	1	0	biogrid	pmids:12640114
Phosphorylation	E3717	E1027	1	0	biogrid	pmids:21423214
Phosphorylation	E8805	E6879	1	0	biogrid	pmids:9632676
Phosphorylation	E51135	E1978	1	0	biogrid	pmids:15927069
Phosphorylation	E8550	E3315	1	0	biogrid	pmids:9628874
Phosphorylation	E8550	E3316	1	0	biogrid	pmids:9628874
Phosphorylation	E5579	E7074	1	0	biogrid	pmids:10212259
Phosphorylation	E5292	E5243	1	0	biogrid	pmids:20460432
Phosphorylation	E6850	E7409	1	0	biogrid	pmids:11331248:8986718:11262396:8900182
Ubiquitination	E11059	E2066	1	0	biogrid	pmids:19047365:19561640
Ubiquitination	E10273	E10273	1	0	biogrid	pmids:21518764:15538384:20146531:11743028:12574167:18485199:22842904:16714300:21358815:16207813
Phosphorylation	E28996	E8349	1	0	biogrid	pmids:22658722
Ubiquitination	E23327	E51304	1	0	biogrid	pmids:19953087
Phosphorylation	E1020	E5925	1	0	biogrid	pmids:10049762
Methylation	E10498	E1051	1	0	biogrid	pmids:20111005
Sumoylation	E1616	E7341	1	0	biogrid	pmids:17081986:16475184:21383010:18583933:11948183:11112409:21816224:20972456:21474068:19465479:12150977:20927612
Methylation	E23067	E126961	1	0	biogrid	pmids:22266653
Ubiquitination	E996	E9232	1	0	biogrid	pmids:20080579:22193957
Phosphorylation	E890	E5925	1	0	biogrid	pmids:9053846:9885575:8626527:8647086
Ubiquitination	E84675	E4287	1	0	biogrid	pmids:22626734
Ubiquitination	E57159	E78990	1	0	biogrid	pmids:22626734
Ubiquitination	E8945	E4609	1	0	biogrid	pmids:20852628
Phosphorylation	E5594	E6667	1	0	biogrid	pmids:17889508:11904305
Phosphorylation	E983	E1447	1	0	biogrid	pmids:7790358
Phosphorylation	E545	E22897	1	0	biogrid	pmids:18283122
Methylation	E54496	E8338	1	0	biogrid	pmids:17048991
Ubiquitination	E4193	E8349	1	0	biogrid	pmids:15546622
Phosphorylation	E120892	E55738	1	0	biogrid	pmids:22363216:22423108
Ubiquitination	E64750	E64750	1	0	biogrid	pmids:20858899:16061177
Phosphorylation	E983	E23397	1	0	biogrid	pmids:11136719
Phosphorylation	E4214	E1147	1	0	biogrid	pmids:9819420:9689078
Phosphorylation	E2534	E4836	1	0	biogrid	pmids:11594778
Methylation	E9971	E8350	1	0	biogrid	pmids:15471871
Phosphorylation	E1025	E9150	1	0	biogrid	pmids:19914168
Ubiquitination	E331	E56616	1	0	biogrid	pmids:11602612:11257231:11257230:12511567:14512414:11604410:15650747:16282325:17179183:20957035:12660240:12525502:12218061:11606597:15200957:19667203:10929712:15178455:11801603:14523016:11242052:15280366:15541727:15781261:17724022:11140637:19506082:15300255:19153467:15507451
Phosphorylation	E2870	E154	1	0	biogrid	pmids:9819198
Phosphorylation	E3932	E5175	1	0	biogrid	pmids:9624175
Phosphorylation	E1263	E11200	1	0	biogrid	pmids:12242661
Phosphorylation	E28996	E6478	1	0	biogrid	pmids:19043406
Phosphorylation	E1457	E7428	1	0	biogrid	pmids:15824109:17936701
Sumoylation	E983	E51343	1	0	biogrid	pmids:20581839
Demethylation	E51780	E8290	1	0	biogrid	pmids:22615488
Ubiquitination	E4734	E2534	1	0	biogrid	pmids:19953087
Deubiquitination	E55593	E7316	1	0	biogrid	pmids:21890473:21139048:18781797:20972266:21963094:22118674:17991829:21987572:22505724:12938929:21906983:22245969
Ribosylation	E84875	E8359	1	0	biogrid	pmids:15674325
Ribosylation	E84875	E8350	1	0	biogrid	pmids:15674325
Ubiquitination	E56254	E8341	1	0	biogrid	pmids:16307923
Ubiquitination	E56254	E8340	1	0	biogrid	pmids:16307923
Ubiquitination	E56254	E8342	1	0	biogrid	pmids:16307923
Ubiquitination	E56254	E8345	1	0	biogrid	pmids:16307923
Ubiquitination	E56254	E8344	1	0	biogrid	pmids:16307923
Ubiquitination	E56254	E8347	1	0	biogrid	pmids:16307923
Ubiquitination	E56254	E8348	1	0	biogrid	pmids:16307923
Phosphorylation	E1460	E7126	1	0	biogrid	pmids:19851886
Phosphorylation	E6732	E6426	1	0	biogrid	pmids:10196197:17517895:12565863:9472028
Ubiquitination	E7323	E7337	1	0	biogrid	pmids:11486026:9990509
Phosphorylation	E472	E9730	1	0	biogrid	pmids:22184063
Methylation	E80854	E5970	1	0	biogrid	pmids:19262565:21131967:19864627
Phosphorylation	E5568	E7142	1	0	biogrid	pmids:9837753
Phosphorylation	E5568	E7141	1	0	biogrid	pmids:9837753
Deacetylation	E3065	E1431	1	0	biogrid	pmids:22318606
Phosphorylation	E3705	E3705	1	0	biogrid	pmids:12324474
Ubiquitination	E29128	E1786	1	0	biogrid	pmids:21268065
Phosphorylation	E5591	E23054	1	0	biogrid	pmids:10823961
Phosphorylation	E9212	E221150	1	0	biogrid	pmids:22371557
Phosphorylation	E817	E9759	1	0	biogrid	pmids:17179159:16767219
Acetylation	E8850	E3291	1	0	biogrid	pmids:12878208
Phosphorylation	E1457	E348	1	0	biogrid	pmids:15882073
Ubiquitination	E23291	E5618	1	0	biogrid	pmids:15082796
Desumoylation	E26168	E3090	1	0	biogrid	pmids:17283066
Methylation	E10498	E8202	1	0	biogrid	pmids:17043108:18511550:16923966:15383283
Phosphorylation	E6446	E23327	1	0	biogrid	pmids:16006511:20525693:16716084
Acetylation	E2648	E126961	1	0	biogrid	pmids:16096645
Phosphorylation	E51135	E4155	1	0	biogrid	pmids:15927069
Methylation	E10919	E10919	1	0	biogrid	pmids:17962312
Ubiquitination	E115426	E7157	1	0	biogrid	pmids:21952639:22902639
Ubiquitination	E3093	E4193	1	0	biogrid	pmids:15280377
Sumoylation	E7329	E5371	1	0	biogrid	pmids:22155184:18691969
Phosphorylation	E5347	E144132	1	0	biogrid	pmids:21507953
Sumoylation	E7341	E9092	1	0	biogrid	pmids:19596686:15561718:17000644
Dephosphorylation	E58190	E6615	1	0	biogrid	pmids:19004823
Deubiquitination	E2064	E9099	1	0	biogrid	pmids:19436748
Demethylation	E23081	E8350	1	0	biogrid	pmids:16732293
Phosphorylation	E50813	E50813	1	0	biogrid	pmids:10903862
Deubiquitination	E57646	E8314	1	0	biogrid	pmids:22626734
Methylation	E29072	E29072	1	0	biogrid	pmids:16118227
Acetylation	E2033	E5079	1	0	biogrid	pmids:21357426
Ubiquitination	E1576	E10273	1	0	biogrid	pmids:22101235
Phosphorylation	E2547	E5241	1	0	biogrid	pmids:10750018
Ubiquitination	E7332	E2353	1	0	biogrid	pmids:8524278
Acetylation	E2033	E3024	1	0	biogrid	pmids:15308690
Phosphorylation	E1457	E9627	1	0	biogrid	pmids:14645218
Sumoylation	E7341	E128553	1	0	biogrid	pmids:15561718
Phosphorylation	E3702	E3702	1	0	biogrid	pmids:12163161
Sumoylation	E7341	E6304	1	0	biogrid	pmids:15561718
Phosphorylation	E2534	E1500	1	0	biogrid	pmids:12835311
Phosphorylation	E6093	E3985	1	0	biogrid	pmids:10436159
Sumoylation	E7341	E10915	1	0	biogrid	pmids:15561718
Phosphorylation	E6790	E672	1	0	biogrid	pmids:14990569
Ubiquitination	E4734	E10043	1	0	biogrid	pmids:19953087
Phosphorylation	E6446	E9351	1	0	biogrid	pmids:11751930:12387817
Phosphorylation	E1435	E5296	1	0	biogrid	pmids:1334406
Phosphorylation	E1195	E6426	1	0	biogrid	pmids:12565863:8798720
Ubiquitination	E4734	E94015	1	0	biogrid	pmids:18577513
Phosphorylation	E5579	E23586	1	0	biogrid	pmids:22114345
Deubiquitination	E27005	E27338	1	0	biogrid	pmids:20622874
Ubiquitination	E84675	E8078	1	0	biogrid	pmids:22626734
Deubiquitination	E9958	E7316	1	0	biogrid	pmids:19373254:20622874:22626734
Phosphorylation	E29110	E29110	1	0	biogrid	pmids:19656901:17599067
Ubiquitination	E672	E2177	1	0	biogrid	pmids:12887909
Phosphorylation	E6794	E5562	1	0	biogrid	pmids:22318606
Sumoylation	E7329	E301	1	0	biogrid	pmids:20359522
Ubiquitination	E83737	E7805	1	0	biogrid	pmids:22009753
Ubiquitination	E7322	E26272	1	0	biogrid	pmids:10531035
Ubiquitination	E580	E672	1	0	biogrid	pmids:20681793:11927591:12951069:16403807:19176389:11925436:18936166:8944023:12732733:21901007:11278247:12890688:11504724:15855157:12485996:9738006:11301010:16391231:14647430:10635334:12700228:18493658:11257228:12438698:11773071:9342365:16489000:15569676:17525341:12431996:14638690:20060929:10477523:11498787:19117993:23086937:10026184:17664283:11573085:19766185:9788437:19916563:15159397:14636569:9798686:11526114:19369211:20215511
Ubiquitination	E23327	E2039	1	0	biogrid	pmids:19953087
Ubiquitination	E7189	E2274	1	0	biogrid	pmids:18768464
Ubiquitination	E867	E4233	1	0	biogrid	pmids:11894096
Ubiquitination	E868	E1956	1	0	biogrid	pmids:10635327
Phosphorylation	E1457	E2221	1	0	biogrid	pmids:12591939
Methylation	E3276	E8148	1	0	biogrid	pmids:12183049
Phosphorylation	E1111	E26524	1	0	biogrid	pmids:21118956
Ubiquitination	E4734	E57610	1	0	biogrid	pmids:19953087
Ubiquitination	E7328	E10013	1	0	biogrid	pmids:17588522
Ubiquitination	E27338	E7316	1	0	biogrid	pmids:21890473:22053931:20639865:8576261:12524449:21139048:22505724:21376237:20622874:12938929:21906983
Demethylation	E8284	E8290	1	0	biogrid	pmids:17320162
Acetylation	E11143	E8338	1	0	biogrid	pmids:15963510
Ubiquitination	E57159	E8027	1	0	biogrid	pmids:22626734
Phosphorylation	E1460	E997	1	0	biogrid	pmids:11546811
Ubiquitination	E23291	E994	1	0	biogrid	pmids:22017875:21807946:19615732
Ubiquitination	E84676	E27005	1	0	biogrid	pmids:22626734
Phosphorylation	E1457	E3660	1	0	biogrid	pmids:9213219
Phosphorylation	E5777	E933	1	0	biogrid	pmids:10228003:11551923:9890995:11356834:8627166
Deacetylation	E23411	E5111	1	0	biogrid	pmids:22318606
Ubiquitination	E3093	E100506742	1	0	biogrid	pmids:18710920
Phosphorylation	E6733	E6625	1	0	biogrid	pmids:9472028
Ubiquitination	E117584	E8078	1	0	biogrid	pmids:22626734
Phosphorylation	E1457	E7515	1	0	biogrid	pmids:15367657
Ubiquitination	E899	E9738	1	0	biogrid	pmids:20596027
Deubiquitination	E6314	E8349	1	0	biogrid	pmids:21746879
Ubiquitination	E330	E8737	1	0	biogrid	pmids:18570872:21113135:21931591
Ubiquitination	E329	E840	1	0	biogrid	pmids:9384571:15580265:19258326:16339151
Phosphorylation	E5294	E6418	1	0	biogrid	pmids:21419339
Phosphorylation	E545	E2175	1	0	biogrid	pmids:19109555
Phosphorylation	E545	E2177	1	0	biogrid	pmids:16943440
Ubiquitination	E55072	E7706	1	0	biogrid	pmids:21292167
Phosphorylation	E1017	E672	1	0	biogrid	pmids:10373534:9244350:8764100
Methylation	E22976	E8350	1	0	biogrid	pmids:17925232
Deubiquitination	E27005	E123228	1	0	biogrid	pmids:22626734
Acetylation	E8850	E4772	1	0	biogrid	pmids:21413932
Phosphorylation	E5058	E4214	1	0	biogrid	pmids:12228228
Phosphorylation	E1147	E9641	1	0	biogrid	pmids:9914500
Phosphorylation	E5566	E5451	1	0	biogrid	pmids:1684878
modification	E51343	E890	1	0	biogrid	pmids:19483727:18485873
Ubiquitination	E51343	E891	1	0	biogrid	pmids:16921029:11562349:14701726:22529100
Phosphorylation	E5599	E5076	1	0	biogrid	pmids:11700324
Ubiquitination	E9666	E9666	1	0	biogrid	pmids:12538761
Phosphorylation	E5595	E2969	1	0	biogrid	pmids:10648599
Ubiquitination	E57617	E23163	1	0	biogrid	pmids:16996030
Ubiquitination	E57159	E7874	1	0	biogrid	pmids:22626734
Ubiquitination	E55294	E898	1	0	biogrid	pmids:17434132:16818231:15980150:16338364:15364936:22388891:17298674:18559665:17646408:11565034
Acetylation	E8850	E6929	1	0	biogrid	pmids:12435739
Phosphorylation	E5595	E5604	1	0	biogrid	pmids:10748187:9733512:8226933:9006895
Phosphorylation	E5595	E5605	1	0	biogrid	pmids:8226933:9006895
Phosphorylation	E4067	E59341	1	0	biogrid	pmids:12538589
Phosphorylation	E1457	E921	1	0	biogrid	pmids:11123317
Methylation	E80854	E4659	1	0	biogrid	pmids:21115810
Phosphorylation	E5610	E8338	1	0	biogrid	pmids:9447982
Phosphorylation	E1457	E4609	1	0	biogrid	pmids:12149649
Acetylation	E8850	E7157	1	0	biogrid	pmids:12068014:17189186
Ubiquitination	E23327	E673	1	0	biogrid	pmids:19953087
Phosphorylation	E1956	E1398	1	0	biogrid	pmids:9642287
Ubiquitination	E51343	E27338	1	0	biogrid	pmids:19822757
Phosphorylation	E50813	E3725	1	0	biogrid	pmids:10903862
Phosphorylation	E1950	E5296	1	0	biogrid	pmids:1334406
Phosphorylation	E1457	E83737	1	0	biogrid	pmids:17437719
Phosphorylation	E1017	E388324	1	0	biogrid	pmids:15159402
Phosphorylation	E5566	E4255	1	0	biogrid	pmids:10667577
Ubiquitination	E10277	E10277	1	0	biogrid	pmids:20017557
Phosphorylation	E5578	E10013	1	0	biogrid	pmids:21952047
Sumoylation	E6612	E406	1	0	biogrid	pmids:18644859
Acetylation	E10524	E7157	1	0	biogrid	pmids:15310756:16601686:17189186:18280244:17704809
Ubiquitination	E997	E898	1	0	biogrid	pmids:22959436
Phosphorylation	E9212	E9212	1	0	biogrid	pmids:22371557:15249581:18710370:21658950
Deubiquitination	E57646	E9097	1	0	biogrid	pmids:22626734
Methylation	E1487	E8290	1	0	biogrid	pmids:12700765
Ubiquitination	E10987	E4092	1	0	biogrid	pmids:14993265
Phosphorylation	E6850	E867	1	0	biogrid	pmids:10617633:15556646:12435267:8621719:15577829:11331248:11042121:11742985:15536084:16289966:10570266:9857068:7721825
Acetylation	E10943	E8359	1	0	biogrid	pmids:16227571
Phosphorylation	E26524	E1859	1	0	biogrid	pmids:21498571
Phosphorylation	E1025	E5925	1	0	biogrid	pmids:9258347:12037672
Phosphorylation	E3551	E7128	1	0	biogrid	pmids:11594795:21220427
Acetylation	E7994	E8359	1	0	biogrid	pmids:11742995
Phosphorylation	E5292	E4140	1	0	biogrid	pmids:15319445
Phosphorylation	E120892	E5590	1	0	biogrid	pmids:20949042
Ubiquitination	E378884	E7957	1	0	biogrid	pmids:16115820:21505799:17337485:15930137:18029386:22578008:18617530
Phosphorylation	E5566	E2572	1	0	biogrid	pmids:15147202
Phosphorylation	E5566	E2571	1	0	biogrid	pmids:15147202
Deubiquitination	E27005	E7189	1	0	biogrid	pmids:20622874
Phosphorylation	E2932	E688	1	0	biogrid	pmids:20388706:20484041
Phosphorylation	E4140	E4140	1	0	biogrid	pmids:15319445
Phosphorylation	E5592	E10335	1	0	biogrid	pmids:10724174
Ubiquitination	E84675	E55611	1	0	biogrid	pmids:22626734
Sumoylation	E5465	E7329	1	0	biogrid	pmids:19955185
Deacetylation	E55869	E2101	1	0	biogrid	pmids:20484414
Ubiquitination	E25827	E894	1	0	biogrid	pmids:22323446
Ubiquitination	E5071	E2861	1	0	biogrid	pmids:12150907
Methylation	E2146	E5928	1	0	biogrid	pmids:21123648:20123894
Ubiquitination	E6737	E7375	1	0	biogrid	pmids:11461834:16472766
Phosphorylation	E207	E1326	1	0	biogrid	pmids:12138205
Phosphorylation	E7006	E23365	1	0	biogrid	pmids:12515866
Ubiquitination	E867	E6850	1	0	biogrid	pmids:11742985
Ubiquitination	E84676	E51377	1	0	biogrid	pmids:22626734
Deubiquitination	E27005	E10868	1	0	biogrid	pmids:22626734
Phosphorylation	E1147	E79155	1	0	biogrid	pmids:21784860
Deubiquitination	E7375	E7316	1	0	biogrid	pmids:22195557
Phosphorylation	E894	E5925	1	0	biogrid	pmids:9178893:9885575:10049762
Phosphorylation	E1017	E64061	1	0	biogrid	pmids:11395479
Phosphorylation	E3055	E867	1	0	biogrid	pmids:11896602:22974441:8995358:10092522
Ubiquitination	E4734	E207	1	0	biogrid	pmids:19953087
Ubiquitination	E6047	E6613	1	0	biogrid	pmids:21252943:18408734:20943951
Phosphorylation	E120892	E207	1	0	biogrid	pmids:21658387
Ubiquitination	E84676	E8027	1	0	biogrid	pmids:22626734
Ubiquitination	E221687	E7316	1	0	biogrid	pmids:18298843
Ubiquitination	E10273	E5423	1	0	biogrid	pmids:19713937
Ubiquitination	E57159	E26168	1	0	biogrid	pmids:22626734
Phosphorylation	E9175	E5609	1	0	biogrid	pmids:11726277
Sumoylation	E8554	E2313	1	0	biogrid	pmids:16148010
Phosphorylation	E5594	E3172	1	0	biogrid	pmids:20371703
Ubiquitination	E57159	E9929	1	0	biogrid	pmids:22626734
Phosphorylation	E1457	E1460	1	0	biogrid	pmids:11710515:22939629:12628923:10094392:10512750:10799509:11827172:18560763:9571630:9188720
Deubiquitination	E9099	E595	1	0	biogrid	pmids:19917254
Phosphorylation	E5599	E2115	1	0	biogrid	pmids:11551945
Ubiquitination	E4734	E146691	1	0	biogrid	pmids:19953087
Phosphorylation	E120892	E998	1	0	biogrid	pmids:21454543:21048939
Ubiquitination	E51514	E10140	1	0	biogrid	pmids:23066029
Acetylation	E1387	E23633	1	0	biogrid	pmids:10801418
Ubiquitination	E51343	E1871	1	0	biogrid	pmids:22580460
Ubiquitination	E90933	E5579	1	0	biogrid	pmids:17893151
Sumoylation	E8554	E5371	1	0	biogrid	pmids:22406621
Phosphorylation	E6714	E2059	1	0	biogrid	pmids:10395945
Phosphorylation	E6792	E6792	1	0	biogrid	pmids:16935860
Methylation	E80854	E8359	1	0	biogrid	pmids:15525938:11779497
Ubiquitination	E5710	E29924	1	0	biogrid	pmids:19240029
Ubiquitination	E6907	E1499	1	0	biogrid	pmids:20181957
Methylation	E9070	E8290	1	0	biogrid	pmids:21124902
Phosphorylation	E3551	E5970	1	0	biogrid	pmids:15489227:16046471:17962807
Phosphorylation	E120892	E6455	1	0	biogrid	pmids:22998870
Phosphorylation	E1457	E3320	1	0	biogrid	pmids:22824801:7794926
